IMG_ID,artery_dice,artery_voxel_count,artery_segmentation_method,fc_processed_voxels,fc_effective_alpha,fc_object_seed_count,fc_candidate_voxels_final,threshold_mode,min_threshold_hu,max_threshold_hu,lower_threshold_method,lower_threshold_percentile,lower_threshold_object_percentile,lower_threshold_object_center_hu,threshold_voxel_count,lcc_voxel_count,image_slice_count,aorta_circle_count,aorta_detected_circle_count,aorta_interpolated_circle_count,aorta_circle_first_slice,aorta_circle_last_slice,aorta_circle_coverage,ostia_detected,ostia_detection_status,artery_segmentation_run,segmented_with_incorrect_ostia,segmentation_skip_reason,ostia_detection_error,both_ostia_correct,both_ostia_tolerable,left_ostium_correct,right_ostium_correct,left_ostium_distance_mm,right_ostium_distance_mm,left_ostium,right_ostium,pipeline_error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile,configured_lower_threshold_method,lcc_per_slice,lcc_mode,configured_artery_segmentation_method,aorta_miss_count,aorta_out_of_tolerance_as_miss,aorta_interpolate_missed_circles
28,0.6718660208521468,24539,region_growing,,,,,normal,-109.5,1008.25,percentile,10.9,,,10221693,9856101,275,120,120,0,155,274,0.4363636363636363,yes,both tolerable,yes,no,,,no,yes,no,no,1.0737001589130926,0.8375058302035873,"(103, 144, 181)","(128, 115, 217)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.85,percentile,yes,per_slice,rg,5,no,yes
380,0.5666472917990241,38501,region_growing,,,,,normal,-128.25,944.75,percentile,10.9,,,7192231,7061450,206,77,77,0,129,205,0.3737864077669903,yes,both tolerable,yes,no,,,no,yes,no,no,2.3495403733114086,1.739843048383334,"(93, 120, 120)","(113, 89, 166)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.85,percentile,yes,per_slice,rg,5,no,yes
854,0.6440387481371088,29304,region_growing,,,,,normal,-114.0,856.0,percentile,10.9,,,9858980,9584270,275,132,132,0,143,274,0.48,yes,both tolerable,yes,no,,,no,yes,no,no,1.2734375,0.63671875,"(100, 151, 157)","(124, 117, 185)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.85,percentile,yes,per_slice,rg,5,no,yes
937,0.6911081555157192,27856,region_growing,,,,,normal,-106.25,900.0,percentile,10.9,,,10833833,10536488,275,82,82,0,193,274,0.2981818181818181,yes,both tolerable,yes,no,,,no,yes,no,no,1.390625,2.160392872438078,"(106, 170, 209)","(115, 129, 227)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.85,percentile,yes,per_slice,rg,5,no,yes
315,0.6466473119031796,27963,region_growing,,,,,normal,-105.75,832.25,percentile,10.9,,,11546213,11334294,275,134,134,0,141,274,0.4872727272727272,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.3908992882585445,"(100, 179, 144)","(113, 144, 215)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.85,percentile,yes,per_slice,rg,5,no,yes
428,0.6322843674353421,34448,region_growing,,,,,normal,-122.25,858.5,percentile,10.9,,,11521274,11252617,275,172,172,0,103,274,0.6254545454545455,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.2202077119702048,"(95, 167, 103)","(95, 120, 167)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.85,percentile,yes,per_slice,rg,5,no,yes
752,0.5475060564829257,26047,region_growing,,,,,normal,-92.5,877.75,percentile,10.9,,,8019757,7311375,275,99,99,0,176,274,0.36,yes,found but incorrect,yes,yes,,,no,no,no,no,14.23387813433725,1.345667690480501,"(95, 153, 184)","(115, 131, 232)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.85,percentile,yes,per_slice,rg,5,no,yes
13,0.5730923417196572,25258,region_growing,,,,,normal,-113.0,1038.75,percentile,10.9,,,11272438,11094346,241,66,66,0,175,240,0.2738589211618257,yes,both tolerable,yes,no,,,no,yes,no,no,2.0859375,1.1031404921008474,"(114, 173, 173)","(130, 145, 202)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.85,percentile,yes,per_slice,rg,5,no,yes
538,0.7438311824792971,22864,region_growing,,,,,normal,-97.75,677.25,percentile,10.9,,,11353857,10834884,275,107,107,0,168,274,0.3890909090909091,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,0.8095744354916121,"(102, 175, 202)","(127, 140, 218)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.85,percentile,yes,per_slice,rg,5,no,yes
965,0.6594198174706649,33697,region_growing,,,,,normal,-116.0,742.5,percentile,10.9,,,11447227,11315366,275,91,91,0,184,274,0.3309090909090909,yes,both tolerable,yes,no,,,no,yes,no,no,1.546875,1.4820293967437017,"(109, 154, 182)","(106, 121, 199)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.85,percentile,yes,per_slice,rg,5,no,yes
447,0.4645779894955417,11841,region_growing,,,,,normal,-122.25,948.5,percentile,10.9,,,10723395,10565945,245,95,95,0,150,244,0.3877551020408163,yes,found but incorrect,yes,yes,,,no,no,no,no,0.6953125,7.205497169045659,"(119, 184, 169)","(136, 143, 178)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.85,percentile,yes,per_slice,rg,5,no,yes
836,0.7473644859813084,26312,region_growing,,,,,normal,-99.75,885.75,percentile,10.9,,,9971385,9498232,275,115,115,0,160,274,0.4181818181818181,yes,both tolerable,yes,no,,,no,yes,no,no,0.9004562916672442,0.5,"(101, 138, 174)","(126, 105, 209)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.85,percentile,yes,per_slice,rg,5,no,yes
603,0.4377264102121787,15415,region_growing,,,,,normal,-120.75,925.5,percentile,10.9,,,7860371,7644943,206,68,68,0,138,205,0.3300970873786408,yes,found but incorrect,yes,yes,,,no,no,yes,no,0.0,27.84537235076125,"(82, 171, 170)","(103, 140, 129)",,one ostium correct,opencv,linear,"(2, 2, 1)",99.85,percentile,yes,per_slice,rg,5,no,yes
676,0.4985305491105955,8581,region_growing,,,,,normal,-112.5,968.75,percentile,10.9,,,11942490,11726765,275,144,144,0,131,274,0.5236363636363637,yes,both tolerable,yes,no,,,no,yes,no,no,1.1576348337032387,0.8916609243998318,"(77, 185, 138)","(98, 161, 185)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.85,percentile,yes,per_slice,rg,5,no,yes
44,0.6154615482827595,49957,region_growing,,,,,normal,-140.5,1039.75,percentile,10.9,,,7255668,6622744,206,88,88,0,118,205,0.4271844660194174,yes,both tolerable,yes,no,,,no,yes,no,yes,0.58984375,0.0,"(97, 131, 150)","(110, 91, 177)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.85,percentile,yes,per_slice,rg,5,no,yes
129,0.7209429296335549,28937,region_growing,,,,,normal,-106.75,983.0,percentile,10.9,,,10782128,10588254,275,125,125,0,150,274,0.4545454545454545,yes,both tolerable,yes,no,,,no,yes,no,no,2.23828125,0.5,"(96, 156, 163)","(109, 118, 201)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.85,percentile,yes,per_slice,rg,5,no,yes
