IMG_ID,artery_dice,artery_dice_before_morphology,artery_dice_after_morphology,artery_dice_morphology_delta,artery_voxel_count,artery_voxel_count_before_morphology,artery_voxel_count_after_morphology,artery_left_raw_voxels,artery_right_raw_voxels,fc_processed_voxels,fc_effective_alpha,fc_object_seed_count,fc_candidate_voxels_final,effective_upper_threshold_hu,threshold_voxel_count,lcc_voxel_count,image_slice_count,image_voxel_count,aorta_circle_count,aorta_detected_circle_count,aorta_interpolated_circle_count,aorta_circle_first_slice,aorta_circle_last_slice,aorta_circle_coverage,aorta_circle_radius_min_px,aorta_circle_radius_max_px,aorta_circle_radius_mean_px,aorta_circle_radius_median_px,aorta_circle_radius_std_px,aorta_circle_radius_p10_px,aorta_circle_radius_p90_px,aorta_circle_radius_min_mm,aorta_circle_radius_max_mm,aorta_circle_radius_mean_mm,aorta_circle_radius_median_mm,aorta_circle_radius_std_mm,aorta_circle_radius_p10_mm,aorta_circle_radius_p90_mm,aorta_detected_circle_radius_median_mm,aorta_interpolated_circle_radius_median_mm,aorta_circle_radius_first_mm,aorta_circle_radius_last_mm,aorta_circle_radius_max_step_change_mm,aorta_circle_radius_p90_step_change_mm,aorta_circle_mean_hough_accumulator,aorta_circle_lower_radius_bound_fraction,aorta_circle_upper_radius_bound_fraction,aorta_circle_filter_applied,aorta_circle_original_count,aorta_circle_used_count,aorta_circle_filter_synthetic_tail_count,aorta_circle_filter_trimmed_tail_count,aorta_circle_filter_trim_start_slice,aorta_circle_filter_detected_tail_start_slice,aorta_circle_filter_original_coverage,aorta_circle_filter_used_coverage,aorta_circle_filter_reason,aorta_mask_voxel_count,aorta_segmented_slice_count,aorta_voxels_per_segmented_slice,aorta_volume_fraction,aorta_level_set_initial_voxel_count,aorta_level_set_raw_voxel_count,aorta_level_set_initial_volume_fraction,aorta_level_set_raw_volume_fraction,aorta_level_set_iterations_used,aorta_level_set_circle_fill_q25,aorta_level_set_circle_area_ratio_p90,aorta_slice_area_jump_p95,aorta_segmentation_feedback,ostia_detected,ostia_detection_status,artery_segmentation_run,segmented_with_incorrect_ostia,segmentation_skip_reason,ostia_detection_error,both_ostia_correct,both_ostia_tolerable,left_ostium_correct,right_ostium_correct,left_ostium_distance_mm,right_ostium_distance_mm,left_ostium,right_ostium,pipeline_error,status
447,0.467348882947666,0.2101953550767167,0.467348882947666,0.2571535278709493,11634,2947,11634,,,,,,,1015.0,11716655,11537963,245,16056320,95,95,0,150,244,0.3877551020408163,18.0,24.181818181818183,21.090449258344,21.285714285714285,1.4283130748748205,18.7,22.85111111111112,12.515625,16.813920454545457,14.66445299994231,14.800223214285714,0.9931239348738986,13.00234375,15.888663194444446,14.800223214285714,,13.2109375,15.9921875,1.970052083333332,1.0280691964285715,0.4894931917915969,0.0105263157894736,0.0,False,95,95,0,0,,,0.3877551020408163,0.3877551020408163,disabled,158910,105,1513.428571428571,0.0098970374282525,3014,159104,0.0001877142458545,0.0099091198979591,31,0.9277813785718312,1.5801260902662757,0.0717888331593552,adequate,yes,found but incorrect,yes,yes,,,no,no,yes,no,0.0,11.388690465010123,"(119, 186, 173)","(141, 140, 166)",,one ostium correct
836,0.7438879393624136,0.386784425339632,0.7438879393624136,0.3571035140227815,26640,6893,26640,,,,,,,942.25,10905684,10351152,275,18022400,120,120,0,155,274,0.4363636363636363,18.0,26.0,21.76773538961039,22.11805555555556,2.0729615571643,18.5,24.0,11.4609375,16.5546875,13.85992526760349,14.08298068576389,1.3198934914757066,11.779296875,15.28125,14.08298068576389,,14.0078125,15.372209821428571,4.138671875,0.8513701467803021,0.4372823295000634,0.0666666666666666,0.0,False,120,120,0,0,,,0.4363636363636363,0.4363636363636363,disabled,212110,130,1631.6153846153843,0.0117692427201704,4031,212330,0.0002236661044034,0.0117814497514204,31,0.9110849573081224,1.71444965165632,0.103040486690399,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,0.9004562916672442,0.5,"(101, 138, 174)","(126, 105, 209)",,both ostia tolerable
603,0.4492419540739427,0.1871943853189898,0.4492419540739427,0.2620475687549529,14155,3805,14155,,,,,,,1008.0,8534104,8290880,206,13500416,68,68,0,138,205,0.3300970873786408,18.0,27.0,20.80410406586877,20.464285714285715,1.6219817552599447,19.45,23.0,11.4609375,17.19140625,13.246363135689885,13.029994419642858,1.032746195731918,12.3841796875,14.64453125,13.029994419642858,,13.37109375,13.37109375,3.8203125,1.7191406249999996,0.4028869374390029,0.0147058823529411,0.0,False,68,68,0,0,,,0.3300970873786408,0.3300970873786408,disabled,256229,78,3284.98717948718,0.0189793410810452,2082,256728,0.0001542174700394,0.0190163029050364,31,0.9233843056725234,3.8605381573455615,0.0770617486046617,suspected_oversegmentation,yes,found but incorrect,yes,yes,,,no,no,yes,no,0.0,7.171684578422479,"(82, 171, 170)","(134, 94, 160)",,one ostium correct
676,0.4988176919796875,0.2074187771808646,0.4988176919796875,0.2913989147988228,8518,2266,8518,,,,,,,1018.0,13159832,12996925,275,18022400,144,144,0,131,274,0.5236363636363637,18.0,28.0,22.40168725949976,22.153409090909093,2.4507185608961533,19.5,27.0,13.2890625,20.671875,16.53874567205256,16.355446555397727,1.809319562536613,14.396484375,19.93359375,16.355446555397727,,14.765625,20.302734375,4.4296875,1.107421875,0.4958911361885995,0.0208333333333333,0.0,False,144,144,0,0,,,0.5236363636363637,0.5236363636363637,disabled,255955,154,1662.0454545454545,0.0142020485617897,5154,256200,0.000285977450284,0.0142156427556818,31,0.9436100559776088,1.491855916138796,0.038041118041118,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,1.1576348337032387,0.8916609243998318,"(77, 185, 138)","(98, 161, 185)",,both ostia tolerable
44,0.6156507154463022,0.3559051807207807,0.6156507154463022,0.2597455347255215,51364,13046,51364,,,,,,,1053.5,7840844,7648323,206,13500416,94,94,0,112,205,0.4563106796116505,18.0,29.0,22.068183737066715,22.0,2.5719404821916134,18.65,24.857142857142858,10.6171875,17.10546875,13.016780251160446,12.9765625,1.5170430187927093,11.0005859375,14.661830357142858,12.9765625,,15.92578125,13.19775390625,5.8984375,2.555989583333332,0.4257525616539864,0.0638297872340425,0.0106382978723404,False,94,94,0,0,,,0.4563106796116505,0.4563106796116505,disabled,367190,104,3530.673076923077,0.0271984211449484,3271,367766,0.0002422888302108,0.0272410864968901,31,0.8971225568879237,4.635673438402244,0.0856599513339324,suspected_oversegmentation,yes,both tolerable,yes,no,,,no,yes,no,yes,0.58984375,0.0,"(97, 131, 150)","(110, 91, 177)",,both ostia tolerable
129,0.7126447678184892,0.3625357160153034,0.7126447678184892,0.3501090518031858,29954,7961,29954,,,,,,,1056.0,11861311,11670343,275,18022400,125,125,0,150,274,0.4545454545454545,18.5,26.33333333333333,22.72357424797425,23.27272727272728,2.183717010088316,19.2,25.142857142857142,13.802734375,19.647135416666664,16.95391672407454,17.363636363636363,1.6292576129955791,14.325,18.75892857142857,17.363636363636363,,13.802734375,17.90625,1.6520647321428577,1.0106178977272715,0.4372365832567843,0.0,0.0,False,125,125,0,0,,,0.4545454545454545,0.4545454545454545,disabled,218874,134,1633.3880597014925,0.0121445534446022,4620,219105,0.00025634765625,0.0121573708274147,31,0.9185433636799232,1.4530855453307323,0.1344265419265419,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,2.23828125,0.5,"(96, 156, 163)","(109, 118, 201)",,both ostia tolerable
518,0.7027134007560314,0.3968421052631579,0.7027134007560314,0.3058712954928735,28520,6493,28520,,,,,,,630.25,11203928,10970317,243,15925248,93,93,0,150,242,0.382716049382716,18.5,23.625,21.52761369454917,21.75,1.1325928524623687,20.0,22.74,12.791015625,16.33447265625,14.884326655996892,15.0380859375,0.7830817768978097,13.828125,15.722578125,15.0380859375,,15.2109375,16.29743303571429,2.419921875,0.965005580357142,0.4981071331551645,0.0,0.0,False,93,93,0,0,,,0.382716049382716,0.382716049382716,disabled,162603,103,1578.6699029126214,0.010210390444155,3065,162798,0.0001924616809735,0.0102226351514274,31,0.9464285714285714,1.4253021108050437,0.0876336661592532,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,0.69140625,0.69140625,"(108, 160, 161)","(126, 127, 193)",,both ostia tolerable
793,0.7084307131049421,0.4001025115325474,0.7084307131049421,0.3083282015723947,20164,4588,20164,,,,,,,804.0,9432611,9268038,206,13500416,58,58,0,148,205,0.2815533980582524,18.5,26.444444444444443,22.748200602079912,22.0,2.301864066196926,20.14,25.81,12.57421875,17.973958333333332,15.46166759672619,14.953125,1.564548232493223,13.68890625,17.542734375,14.953125,,14.2734375,17.162109375,1.359375,1.0467187499999993,0.4160803610004426,0.0,0.0,False,58,58,0,0,,,0.2815533980582524,0.2815533980582524,disabled,138572,68,2037.8235294117649,0.0102642763008191,2115,138770,0.0001566618391611,0.0102789425155491,31,0.9486424707144774,1.7229795332400752,0.0733010144153763,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,0.8437861682062879,2.7741306352170945,"(97, 148, 141)","(109, 116, 181)",,both ostia tolerable
550,0.5417879417879418,0.2600962955684386,0.5417879417879418,0.2816916462195031,11416,2910,11416,,,,,,,944.0,12682437,12564722,275,18022400,98,98,0,177,274,0.3563636363636364,18.0,23.166666666666668,20.615560714795407,20.85,1.1799815660766857,19.0,21.906923076923075,12.515625,16.108072916666668,14.334257059506184,14.497265625,0.8204559326626955,13.2109375,15.232157451923076,14.497265625,,12.515625,13.90625,3.12890625,0.6953125,0.4624918648778195,0.0408163265306122,0.0,False,98,98,0,0,,,0.3563636363636364,0.3563636363636364,disabled,142927,108,1323.398148148148,0.0079305197975852,2926,143149,0.000162353515625,0.0079428378018465,31,0.9158944994388268,1.1433842345139291,0.0624501718767651,suspected_undersegmentation,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.6331862610496235,"(97, 158, 200)","(113, 127, 211)",,both ostia tolerable
631,0.7243289305496379,0.3962937592385622,0.7243289305496379,0.3280351713110757,24952,5749,24952,,,,,,,852.25,11146468,10912043,275,18022400,133,133,0,142,274,0.4836363636363636,18.0,28.5,24.65211227786416,25.8,2.867922714543856,19.53333333333333,27.33333333333333,12.65625,20.0390625,17.333516445373235,18.140625,2.0165081586636484,13.734375,19.21875,18.140625,,12.65625,18.71394230769231,2.4609375,1.5167410714285718,0.4484995857050822,0.0150375939849624,0.0,False,133,133,0,0,,,0.4836363636363636,0.4836363636363636,disabled,348554,143,2437.44055944056,0.0193400435014204,5786,348861,0.000321044921875,0.0193570778586647,31,0.9831560283687945,1.9577432121312823,0.0687503187962254,adequate,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.113000238656758,"(94, 132, 153)","(123, 95, 199)",,both ostia tolerable
330,0.6811960029145415,0.377797838113094,0.6811960029145415,0.3033981648014475,43596,9943,43596,,,,,,,748.0,10486471,10190165,275,18022400,138,138,0,137,274,0.5018181818181818,18.0,29.0,21.25223168538386,21.0,2.035904136597426,19.0,24.0,11.4609375,18.46484375,13.531694393428005,13.37109375,1.2962983369741428,12.09765625,15.28125,13.37109375,,11.4609375,13.280133928571429,6.048828125,2.088437500000002,0.4451889347976473,0.0434782608695652,0.0144927536231884,False,138,138,0,0,,,0.5018181818181818,0.5018181818181818,disabled,450097,148,3041.195945945946,0.0249743097478693,4421,450704,0.0002453058416193,0.0250079900568181,31,0.8640948085319642,3.749969378598231,0.0823697080258992,suspected_oversegmentation,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.974511812933532,"(105, 141, 195)","(119, 113, 222)",,both ostia tolerable
90,0.3867251186551212,0.1723398742079103,0.3867251186551212,0.2143852444472109,16894,4143,16894,,,,,,,798.75,11946733,11671458,275,18022400,131,131,0,144,274,0.4763636363636364,18.0,27.25,24.80960807640197,26.125,2.6876878910753144,20.0,27.0,11.8828125,17.9892578125,16.378217831687238,17.24658203125,1.7742939593426883,13.203125,17.82421875,17.24658203125,,12.873046875,17.82421875,1.8154296875,0.7488058035714268,0.5099409184059214,0.015267175572519,0.0,False,131,131,0,0,,,0.4763636363636364,0.4763636363636364,disabled,294003,141,2085.127659574468,0.0163131991299715,5772,294228,0.0003202681107954,0.01632568359375,31,0.9764787958315936,1.5169128542462018,0.0681860597642197,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,1.4761542507713454,0.8281342128025279,"(86, 154, 150)","(113, 121, 186)",,both ostia tolerable
608,0.6681823789633233,0.4212820168968754,0.6681823789633233,0.2469003620664479,34612,7701,34612,,,,,,,874.146240234375,8772110,8677990,206,13500416,87,87,0,119,205,0.4223300970873786,18.5,26.166666666666668,22.65863769053424,23.0,2.0789813413349307,19.8,25.18,11.779296875,16.660807291666668,14.427179467019847,14.64453125,1.3237264009281002,12.60703125,16.032578125,14.64453125,,14.64453125,16.48394097222222,2.865234375,0.955078125,0.4505639232169201,0.0,0.0,False,87,87,0,0,,,0.4223300970873786,0.4223300970873786,disabled,185838,97,1915.8556701030927,0.0137653536009557,3154,186092,0.0002336224305976,0.0137841678360133,31,0.9383809885552554,1.881032666437076,0.0836538827741173,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,1.3680800657879093,0.5,"(92, 126, 142)","(97, 80, 173)",,both ostia tolerable
887,0.550806599263584,0.2487607270401364,0.550806599263584,0.3020458722234475,16462,4827,16462,,,,,,,916.25,11196861,10846478,275,18022400,114,114,0,161,274,0.4145454545454545,18.0,24.444444444444443,21.98367161590846,22.708333333333336,1.8369403799833028,19.275,23.96666666666667,14.203125,19.288194444444443,17.34649088442777,17.918294270833336,1.449460768580575,15.2091796875,18.911197916666666,17.918294270833336,,14.203125,18.373883928571427,1.578125,0.9521354166666656,0.4474594881812371,0.0175438596491228,0.0,False,114,114,0,0,,,0.4145454545454545,0.4145454545454545,disabled,219022,124,1766.3064516129032,0.0121527654474431,3920,219297,0.0002175071022727,0.0121680242365056,31,0.9434375617323402,1.675247762667814,0.0510641599731675,adequate,yes,both tolerable,yes,no,,,no,yes,no,yes,0.7890625,0.0,"(106, 164, 190)","(128, 128, 208)",,both ostia tolerable
175,0.4584321949576744,0.2924749015310806,0.4584321949576744,0.1659572934265938,41445,9885,41445,,,,,,,972.0,10018521,9819563,231,15138816,105,105,0,126,230,0.4545454545454545,18.0,29.0,22.531527520098948,23.9,2.9913186321856533,18.0,25.625,11.4609375,18.46484375,14.346246038188005,15.217578125,1.904628660336959,11.4609375,16.31591796875,15.217578125,,11.4609375,16.27170138888889,5.305989583333332,1.6491015625,0.4022447091747178,0.1714285714285714,0.0095238095238095,False,105,105,0,0,,,0.4545454545454545,0.4545454545454545,disabled,287190,115,2497.304347826087,0.0189704399604301,3787,287668,0.0002501516631155,0.0190020144243777,31,0.936150666054203,3.1272844136511098,0.046115287024363,suspected_oversegmentation,yes,both tolerable,yes,no,,,no,yes,no,no,0.9004562916672442,0.5,"(98, 197, 169)","(131, 162, 191)",,both ostia tolerable
760,0.7179344731323176,0.3926225820962663,0.7179344731323176,0.3253118910360513,36748,9207,36748,,,,,,,906.25,11353982,10508103,275,18022400,116,116,0,159,274,0.4218181818181818,18.0,28.0,21.80463315420212,22.40833333333333,1.940780351144433,19.3,23.52777777777778,11.8125,18.375,14.30929050744514,14.70546875,1.273637105438534,12.665625,15.440104166666668,14.70546875,,17.0625,14.729166666666666,5.90625,1.640625,0.4251868513471747,0.043103448275862,0.0,False,116,116,0,0,,,0.4218181818181818,0.4218181818181818,disabled,401182,126,3183.9841269841268,0.0222601873224431,3895,401699,0.0002161199396306,0.0222888738458806,31,0.9376805060767324,4.448527249497639,0.0842423344911811,suspected_oversegmentation,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.0541954870895625,"(88, 165, 197)","(107, 127, 225)",,both ostia tolerable
