IMG_ID,artery_dice,artery_voxel_count,artery_segmentation_method,fc_processed_voxels,fc_effective_alpha,fc_object_seed_count,fc_candidate_voxels_final,threshold_mode,fuzzy_mask_strategy,fuzzy_dense_membership_threshold,min_threshold_hu,max_threshold_hu,lower_threshold_method,lower_threshold_percentile,lower_threshold_object_percentile,lower_threshold_object_center_hu,threshold_voxel_count,lcc_voxel_count,image_slice_count,aorta_circle_count,aorta_detected_circle_count,aorta_interpolated_circle_count,aorta_circle_first_slice,aorta_circle_last_slice,aorta_circle_coverage,ostia_detected,ostia_detection_status,artery_segmentation_run,segmented_with_incorrect_ostia,segmentation_skip_reason,ostia_detection_error,both_ostia_correct,both_ostia_tolerable,left_ostium_correct,right_ostium_correct,left_ostium_distance_mm,right_ostium_distance_mm,left_ostium,right_ostium,pipeline_error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile,configured_lower_threshold_method,lcc_per_slice,lcc_mode,configured_artery_segmentation_method,aorta_miss_count,aorta_out_of_tolerance_as_miss,aorta_interpolate_missed_circles
682,0.7373909425424853,42707.0,region_growing,,,,,normal,,,-115.75,852.5,percentile,10.75,,,9985741,9976247,206,85,85,0,121,205,0.4126213592233009,yes,both tolerable,yes,no,,,no,yes,no,yes,1.029961908617559,0.0,"(84, 163, 137)","(101, 120, 179)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
934,0.7457487798612895,28929.0,region_growing,,,,,normal,,,-84.75,1024.25,percentile,10.75,,,9938609,9928304,275,111,111,0,164,274,0.4036363636363636,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,0.5,"(86, 169, 219)","(111, 137, 246)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
737,0.730758331444117,31872.0,region_growing,,,,,normal,,,-45.0,686.75,percentile,10.75,,,8734725,8670716,275,73,73,0,202,274,0.2654545454545454,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.2269605245916635,"(95, 176, 215)","(107, 131, 240)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
510,0.6970572532269715,33721.0,region_growing,,,,,normal,,,-107.0,535.75,percentile,10.75,,,10869216,10842056,275,117,117,0,158,274,0.4254545454545455,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.137745187345622,"(86, 155, 179)","(114, 118, 222)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
2,0.7219718490356479,23725.0,region_growing,,,,,normal,,,-126.25,914.5,percentile,10.75,,,11815016,11809451,275,81,81,0,194,274,0.2945454545454545,yes,both tolerable,yes,no,,,no,yes,no,no,2.6759950872584297,0.8948979188467532,"(87, 155, 222)","(105, 122, 258)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
420,0.7343277761528713,23668.0,region_growing,,,,,normal,,,-94.75,1618.75,percentile,10.75,,,12292702,12277421,275,110,110,0,165,274,0.4,yes,both correct,yes,no,,,yes,no,yes,yes,0.0,0.0,"(97, 159, 187)","(124, 112, 208)",,both ostia correct,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
881,0.688125,25641.0,region_growing,,,,,normal,,,-98.5,844.75,percentile,10.75,,,11482141,11471700,275,97,97,0,178,274,0.3527272727272727,yes,both correct,yes,no,,,yes,no,yes,yes,0.0,0.0,"(106, 167, 185)","(123, 132, 227)",,both ostia correct,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
11,0.3740544529664479,20489.0,region_growing,,,,,normal,,,-108.0,775.75,percentile,10.75,,,11018861,11011370,275,216,216,0,59,274,0.7854545454545454,yes,found but incorrect,yes,yes,,,no,no,no,no,26.3249490967464,1.4761542507713454,"(110, 186, 112)","(98, 141, 170)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
906,0.5093449546230568,14803.0,region_growing,,,,,normal,,,-107.5,928.75,percentile,10.75,,,9951556,9943195,275,163,163,0,112,274,0.5927272727272728,yes,found but incorrect,yes,yes,,,no,no,yes,no,0.0,19.167405531642856,"(95, 157, 124)","(153, 61, 134)",,one ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
251,0.5726126879717116,22128.0,region_growing,,,,,normal,,,-108.0,635.5,percentile,10.75,,,9210870,9179792,206,71,71,0,135,205,0.3446601941747573,yes,both tolerable,yes,no,,,no,yes,no,no,0.8095744354916121,1.029961908617559,"(95, 147, 154)","(121, 110, 179)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
409,0.5890110773808327,21038.0,region_growing,,,,,normal,,,-114.75,703.5,percentile,10.75,,,11389804,11373256,263,73,73,0,190,262,0.2775665399239543,yes,both tolerable,yes,no,,,no,yes,no,no,1.703254904736168,0.5,"(94, 152, 185)","(122, 117, 221)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
134,0.0,20928.0,region_growing,,,,,normal,,,-116.5,869.25,percentile,10.75,,,9198713,9192599,206,116,116,0,90,205,0.5631067961165048,yes,found but incorrect,yes,yes,,,no,no,no,no,23.136704240878448,45.89418032118577,"(99, 158, 100)","(39, 96, 114)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
822,0.0,,region_growing,,,,,normal,,,-108.0,796.5,percentile,10.75,,,11300146,11290971,275,3,3,0,272,274,0.0109090909090909,no,not found,no,no,ostia_not_found,Nenhuma superfície de aorta encontrada!,no,no,no,no,,,,,,ostia not found,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
248,0.5136484333510356,12733.0,region_growing,,,,,normal,,,-110.5,905.75,percentile,10.75,,,9888318,9877881,275,90,90,0,185,274,0.3272727272727272,yes,found but incorrect,yes,yes,,,no,no,yes,no,0.0,21.585732502193437,"(99, 178, 199)","(96, 147, 176)",,one ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
907,0.7505661701381137,31952.0,region_growing,,,,,normal,,,-126.25,653.75,percentile,10.75,,,8749098,8742871,206,120,120,0,86,205,0.5825242718446602,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,0.5,"(96, 146, 118)","(118, 98, 154)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
873,0.7973227565691621,29811.0,region_growing,,,,,normal,,,-117.0,897.75,percentile,10.75,,,10076361,10069213,233,87,87,0,146,232,0.3733905579399141,yes,both tolerable,yes,no,,,no,yes,no,no,2.484375,1.2734135350505742,"(95, 152, 172)","(113, 126, 209)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
376,0.7312414206445875,23626.0,region_growing,,,,,normal,,,-104.25,927.75,percentile,10.75,,,12564020,12546278,275,93,93,0,182,274,0.3381818181818182,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,0.9013878188659972,"(84, 196, 198)","(98, 159, 232)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
821,0.7726967313544919,25790.0,region_growing,,,,,normal,,,-104.5,1113.0,percentile,10.75,,,11777577,11760932,275,109,109,0,166,274,0.3963636363636363,yes,both tolerable,yes,no,,,no,yes,no,no,2.0432936225919662,1.232890721536179,"(135, 168, 171)","(150, 140, 206)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
988,0.7352134509897448,17928.0,region_growing,,,,,normal,,,-115.25,845.0,percentile,10.75,,,11375941,11368427,275,68,68,0,207,274,0.2472727272727272,yes,both tolerable,yes,no,,,no,yes,no,no,0.72265625,1.137745187345622,"(107, 142, 200)","(115, 116, 218)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
750,0.3895757360135195,14757.0,region_growing,,,,,normal,,,-109.75,969.5,percentile,10.75,,,10678025,10670130,277,120,120,0,157,276,0.4332129963898917,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,0.9740592917816912,"(92, 152, 185)","(106, 123, 207)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
459,0.4907292026363595,39067.0,region_growing,,,,,normal,,,-100.0,815.0,percentile,10.75,,,11026678,11017371,253,116,116,0,137,252,0.458498023715415,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,0.8437861682062879,"(108, 166, 149)","(130, 133, 187)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,no,per_volume,region_growing,5,no,yes
