IMG_ID,artery_dice,artery_voxel_count,artery_segmentation_method,fc_processed_voxels,fc_effective_alpha,fc_object_seed_count,fc_candidate_voxels_final,threshold_mode,min_threshold_hu,lower_threshold_method,lower_threshold_percentile,lower_threshold_object_percentile,lower_threshold_object_center_hu,threshold_voxel_count,lcc_voxel_count,image_slice_count,aorta_circle_count,aorta_detected_circle_count,aorta_interpolated_circle_count,aorta_circle_first_slice,aorta_circle_last_slice,aorta_circle_coverage,ostia_detected,ostia_detection_status,artery_segmentation_run,segmented_with_incorrect_ostia,segmentation_skip_reason,ostia_detection_error,both_ostia_correct,both_ostia_tolerable,left_ostium_correct,right_ostium_correct,left_ostium_distance_mm,right_ostium_distance_mm,left_ostium,right_ostium,pipeline_error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile,configured_lower_threshold_method,lcc_per_slice,lcc_mode,configured_artery_segmentation_method,aorta_miss_count,aorta_out_of_tolerance_as_miss,aorta_interpolate_missed_circles
447,0.4645693341478314,11833,region_growing,,,,,normal,-134.0,object_relative_percentile,7.5,99.5,491.75,11059062,10933326,245,95,95,0,150,244,0.3877551020408163,yes,found but incorrect,yes,yes,,,no,no,no,no,0.6953125,7.205497169045659,"(119, 184, 169)","(136, 143, 178)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
836,0.7470944874545284,26417,region_growing,,,,,normal,-116.25,object_relative_percentile,7.5,99.5,493.25,10308598,9846498,275,114,114,0,161,274,0.4145454545454545,yes,both tolerable,yes,no,,,no,yes,no,no,0.9004562916672442,0.5,"(101, 138, 174)","(126, 105, 209)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
603,0.4379987060599525,15409,region_growing,,,,,normal,-145.75,object_relative_percentile,7.5,99.5,486.25,8096850,7897526,206,69,69,0,137,205,0.3349514563106796,yes,found but incorrect,yes,yes,,,no,no,yes,no,0.0,27.84537235076125,"(82, 172, 169)","(103, 140, 129)",,one ostium correct,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
676,0.4981673675681932,8640,region_growing,,,,,normal,-126.5,object_relative_percentile,7.5,99.5,484.75,12359559,12226527,275,144,144,0,131,274,0.5236363636363637,yes,both tolerable,yes,no,,,no,yes,no,no,1.1576348337032387,0.8916609243998318,"(77, 185, 138)","(98, 161, 185)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
44,0.3934189189189189,103969,region_growing,,,,,normal,-157.25,object_relative_percentile,7.5,99.5,453.0,7470392,6958728,206,90,90,0,116,205,0.4368932038834951,yes,both tolerable,yes,no,,,no,yes,no,yes,0.58984375,0.0,"(97, 131, 150)","(110, 91, 177)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
129,0.7165386943639086,29437,region_growing,,,,,normal,-122.0,object_relative_percentile,7.5,99.5,492.75,11149191,11001999,275,125,125,0,150,274,0.4545454545454545,yes,both tolerable,yes,no,,,no,yes,no,no,2.23828125,0.5,"(96, 156, 163)","(109, 118, 201)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
518,0.6853162909953695,30255,region_growing,,,,,normal,-121.0,object_relative_percentile,7.5,99.5,490.25,10501747,10274667,243,93,93,0,150,242,0.382716049382716,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,0.69140625,"(108, 162, 163)","(126, 127, 193)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
793,0.7104772663089522,20488,region_growing,,,,,normal,-116.5,object_relative_percentile,7.5,99.5,470.75,8869723,8736587,206,58,58,0,148,205,0.2815533980582524,yes,both tolerable,yes,no,,,no,yes,no,no,0.8437861682062879,2.7741306352170945,"(97, 148, 141)","(109, 116, 181)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
550,0.5415773830096081,11490,region_growing,,,,,normal,-123.75,object_relative_percentile,7.5,99.5,489.5,11901753,11816781,275,98,98,0,177,274,0.3563636363636364,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.6331862610496235,"(97, 158, 200)","(113, 127, 211)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
631,0.7281309674512413,24619,region_growing,,,,,normal,-129.75,object_relative_percentile,7.5,99.5,490.5,10445251,10172884,275,133,133,0,142,274,0.4836363636363636,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.4102374024432909,"(94, 132, 153)","(123, 96, 199)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
330,0.637322574372934,49028,region_growing,,,,,normal,-126.5,object_relative_percentile,7.5,99.5,465.25,9906761,9644181,275,101,101,0,174,274,0.3672727272727272,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.974511812933532,"(105, 141, 195)","(119, 113, 222)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
90,0.683986864979718,34170,region_growing,,,,,normal,-132.75,object_relative_percentile,7.5,99.5,488.25,11262482,10921180,275,131,131,0,144,274,0.4763636363636364,yes,both tolerable,yes,no,,,no,yes,no,no,0.66015625,0.5,"(88, 157, 157)","(113, 120, 186)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
608,0.6785056612029828,32720,region_growing,,,,,normal,-132.25,object_relative_percentile,7.5,99.5,490.5,8248164,8167173,206,113,113,0,93,205,0.5485436893203883,yes,both tolerable,yes,no,,,no,yes,no,no,1.3680800657879093,0.5,"(92, 126, 142)","(97, 80, 173)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
887,0.550611406132373,16454,region_growing,,,,,normal,-135.5,object_relative_percentile,7.5,99.5,493.75,10602444,10267874,275,114,114,0,161,274,0.4145454545454545,yes,both tolerable,yes,no,,,no,yes,no,yes,0.7890625,0.0,"(106, 164, 190)","(128, 128, 208)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
175,0.4620009249267766,40988,region_growing,,,,,normal,-119.75,object_relative_percentile,7.5,99.5,496.75,9448269,9293335,231,115,115,0,116,230,0.4978354978354978,yes,both tolerable,yes,no,,,no,yes,no,no,0.9004562916672442,0.5,"(98, 197, 169)","(131, 162, 191)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
760,0.7225394503670782,35849,region_growing,,,,,normal,-122.25,object_relative_percentile,7.5,99.5,487.0,10701863,9595442,275,95,95,0,180,274,0.3454545454545454,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.0541954870895625,"(88, 165, 197)","(107, 127, 225)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
696,0.6336109201110347,19184,region_growing,,,,,normal,-124.0,object_relative_percentile,7.5,99.5,475.75,8159185,7971045,223,64,64,0,159,222,0.2869955156950672,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.739843048383334,"(99, 137, 163)","(122, 103, 195)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
194,0.7979083457645606,32438,region_growing,,,,,normal,-114.5,object_relative_percentile,7.5,99.5,494.25,11990828,11713557,275,118,118,0,157,274,0.4290909090909091,yes,both tolerable,yes,no,,,no,yes,no,no,0.8095744354916121,1.345667690480501,"(89, 155, 168)","(122, 122, 211)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
305,0.6864313089622641,28092,region_growing,,,,,normal,-133.25,object_relative_percentile,7.5,99.5,487.75,10569363,10329205,267,104,104,0,163,266,0.3895131086142322,yes,both tolerable,yes,no,,,no,yes,no,yes,1.8419615266408251,0.0,"(98, 162, 177)","(118, 129, 217)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
344,0.7428872022243932,34435,region_growing,,,,,normal,-142.0,object_relative_percentile,7.5,99.5,494.0,11658765,10264811,275,120,120,0,155,274,0.4363636363636363,yes,both tolerable,yes,no,,,no,yes,no,yes,2.3132520947588597,0.0,"(96, 162, 175)","(115, 134, 218)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,object_relative_percentile,yes,per_slice,rg,5,no,yes
