IMG_ID,normal_rg,normal_threshold_fc,rg_variant,fc_variant,fc_minus_rg,ostia_status,left_dist_mm,right_dist_mm,fuzzy_threshold_fc,fuzzy_threshold_rg,fuzzy_threshold_balanced_fc,fuzzy_threshold_balanced_rg,normal_fc_semi_permissive,normal_fc_permissive,normal_fc_strict
752,,,fuzzy_threshold_rg,fuzzy_threshold_fc,-0.006004791210618476,found_but_wrong,14.23387813433725,1.345667690480501,0.5394816970025036,0.5454864882131221,,,,,
760,,,fuzzy_threshold_rg,fuzzy_threshold_fc,-0.03592761578041037,both_tolerable,0.0,1.0541954870895625,0.6815850957308007,0.7175127115112111,,,,,
793,,,fuzzy_threshold_rg,fuzzy_threshold_fc,0.01806227799791904,both_tolerable,0.8437861682062879,2.7741306352170945,0.7264929911028611,0.7084307131049421,,,,,
836,,,fuzzy_threshold_rg,fuzzy_threshold_fc,-0.025846916358675198,both_tolerable,0.9004562916672442,0.5,0.7180410230037384,0.7438879393624136,,,,,
854,,,fuzzy_threshold_rg,fuzzy_threshold_fc,0.002763511521468476,both_tolerable,1.2734375,0.63671875,0.6350017231243285,0.63223821160286,,,,,
887,,,fuzzy_threshold_rg,fuzzy_threshold_fc,3.89736224367665e-05,both_tolerable,0.7890625,0.0,0.550622037301538,0.5505830636791013,,,,,
937,,,fuzzy_threshold_rg,fuzzy_threshold_fc,-0.03623508848354895,both_tolerable,1.390625,2.160392872438078,0.6486907140603638,0.6849258025439128,,,,,
965,,,fuzzy_threshold_rg,fuzzy_threshold_fc,-0.014246300254774136,both_tolerable,1.4820293967437015,5.215854595380919,0.4684220849269393,0.48266838518171346,,,,,
13,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.02680775706592231,both_tolerable,2.0859375,1.1031404921008474,,,0.5459612097792971,0.5727689668452194,,,
28,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.01417166427586214,both_tolerable,1.0737001589130926,0.8375058302035873,,,0.6565592945834083,0.6707309588592705,,,
44,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,0.05966560974648938,both_tolerable,0.58984375,0.0,,,0.6748322029316,0.6151665931851106,,,
90,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.016978828292421644,both_tolerable,1.4761542507713454,0.5,,,0.36944660950896335,0.386425437801385,,,
129,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.004529117155063878,both_tolerable,2.23828125,0.5,,,0.7080968031072602,0.7126259202623241,,,
175,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,0.13253326890974831,both_tolerable,0.9004562916672442,0.5,,,0.5928331365246616,0.4602998676149133,,,
194,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.004188904725773379,both_tolerable,0.8095744354916121,1.345667690480501,,,0.7851837146591228,0.7893726193848962,,,
305,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,0.0023450551237154116,both_tolerable,1.8419615266408254,0.0,,,0.6898012443503092,0.6874561892265938,,,
315,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.002804193361055196,both_tolerable,0.0,0.5,,,0.6432700977705487,0.6460742911316039,,,
330,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.06247243383845158,both_tolerable,1.91015625,1.9745118129335317,,,0.6208358368382402,0.6833082706766918,,,
344,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.006454697811417831,both_tolerable,2.3132520947588593,0.0,,,0.7310886168020366,0.7375433146134545,,,
380,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,0.031872315272417406,both_tolerable,2.3495403733114086,1.739843048383334,,,0.5838377402569821,0.5519654249845647,,,
428,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,0.006562694427449389,both_tolerable,0.0,1.2202077119702048,,,0.6359133046429082,0.6293506102154588,,,
447,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,0.01118491724791143,found_but_wrong,0.0,11.388690465010123,,,0.47853380019557745,0.467348882947666,,,
518,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.02179956389284199,both_tolerable,0.69140625,0.8532541254157887,,,0.6812978333512989,0.7030973972441409,,,
538,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.11479936036394706,both_tolerable,0.0,0.8095744354916121,,,0.4413952815168621,0.5561946418808091,,,
550,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,0.0004089043627862887,both_tolerable,0.0,1.6331862610496237,,,0.5429584007156866,0.5425494963529003,,,
603,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.0036717587081999126,found_but_wrong,0.0,7.171684578422479,,,0.4455701953657428,0.44924195407394274,,,
608,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,0.037420137254486785,both_tolerable,1.3680800657879093,0.5,,,0.7056025162178101,0.6681823789633233,,,
631,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.021829265925034758,both_tolerable,0.0,1.113000238656758,,,0.7024996646246031,0.7243289305496379,,,
676,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.06203062185923386,both_tolerable,1.1576348337032387,0.8916609243998318,,,0.43591112571358165,0.4979417475728155,,,
696,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,0.028297797740612363,both_tolerable,0.0,1.739843048383334,,,0.6592172650836688,0.6309194673430565,,,
