IMG_ID,dice_artery,artery_voxels,both_correct,both_tolerable,left_intersects,right_intersects,left_dist_mm,right_dist_mm,ostia_left,ostia_right,error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile
870,0.6648139141712407,23003.0,False,True,False,False,0.8564224849081498,1.6331862610496237,"(102, 156, 136)","(127, 126, 166)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
184,0.7279866211008508,21530.0,False,True,False,False,0.73828125,1.4457241812334485,"(90, 150, 162)","(110, 125, 192)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
384,0.7511774996635715,23308.0,False,True,True,False,0.0,0.8852031375489823,"(97, 160, 224)","(108, 117, 244)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
266,0.7206400987480163,21379.0,False,True,False,False,1.91015625,1.345667690480501,"(100, 170, 173)","(117, 133, 193)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
764,0.7607506301932593,54371.0,False,True,True,False,0.0,1.6191488709832242,"(99, 185, 117)","(112, 134, 152)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
73,0.7126831199683252,44088.0,False,True,True,False,0.0,0.5,"(91, 155, 159)","(119, 126, 195)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
960,,,False,False,False,False,13.779797259031064,0.5,"(109, 141, 184)","(111, 116, 212)",,nenhum correto,scipy,N/A,"(2, 2, 1)",99.7
857,0.6841604917370978,40888.0,False,True,False,True,0.8595969173697416,0.0,"(85, 152, 144)","(103, 111, 182)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
483,0.634994517421174,25153.0,False,True,True,False,0.0,1.029961908617559,"(114, 169, 185)","(131, 132, 216)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
214,0.7460927564084447,36308.0,False,True,True,False,0.0,0.5,"(92, 175, 214)","(121, 141, 243)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
209,0.7243287470662964,26255.0,False,True,True,False,0.0,0.5,"(97, 172, 157)","(119, 133, 188)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
239,0.7207458595276004,31222.0,True,True,True,True,0.0,0.0,"(98, 179, 165)","(121, 146, 191)",,ambos corretos,scipy,N/A,"(2, 2, 1)",99.7
464,0.6409631143039171,24241.0,False,True,True,False,0.0,1.0,"(116, 177, 166)","(126, 133, 191)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
470,0.2802802101576182,6341.0,False,True,False,False,1.276244270692943,1.8728584775559325,"(84, 150, 150)","(98, 132, 193)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
982,,,False,False,True,False,0.0,26.50474218007462,"(95, 143, 111)","(89, 103, 89)",,um correto,scipy,N/A,"(2, 2, 1)",99.7
403,0.632271384042424,21672.0,False,True,False,False,1.2531211034852139,3.395769426801531,"(100, 144, 181)","(113, 111, 203)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
308,0.6939921804732099,25441.0,False,True,True,False,0.0,0.8564224849081498,"(99, 178, 189)","(116, 131, 225)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
472,0.7100642516893764,35841.0,False,True,False,False,1.0385630848677416,1.7768586219786875,"(101, 159, 202)","(117, 131, 231)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
267,0.6705782888062225,31027.0,False,True,False,True,0.907898554441106,0.0,"(92, 135, 152)","(103, 101, 200)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
117,0.6364987433067424,46663.0,True,True,True,True,0.0,0.0,"(101, 156, 175)","(112, 116, 205)",,ambos corretos,scipy,N/A,"(2, 2, 1)",99.7
507,0.6090842337144655,23614.0,False,True,False,False,2.1796875,0.7265625,"(97, 145, 197)","(108, 107, 227)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
590,0.5634069273653068,25354.0,False,True,False,False,0.5,0.907898554441106,"(112, 137, 141)","(120, 100, 180)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
646,0.6133383056746846,22195.0,False,True,False,False,0.74609375,0.8981402361485997,"(95, 174, 169)","(113, 144, 207)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
541,0.44637965575043953,19547.0,False,True,False,True,1.2076947508903584,0.0,"(96, 173, 173)","(114, 144, 214)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
869,0.604416987576372,33631.0,False,True,False,False,2.16796875,1.0,"(94, 185, 158)","(104, 155, 188)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
862,0.6569311314452609,30950.0,False,True,False,True,0.796875,0.0,"(85, 127, 193)","(98, 85, 225)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
87,0.6948270706667996,26499.0,False,True,True,False,0.0,1.345667690480501,"(101, 162, 191)","(111, 122, 218)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
957,0.6201770774104459,40053.0,False,True,False,False,1.3671875,1.0,"(101, 161, 136)","(111, 116, 178)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
317,0.6333229717127759,34973.0,False,True,False,False,0.63671875,2.0746343451354567,"(95, 157, 214)","(120, 113, 243)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
981,0.6358168933154568,12743.0,False,True,True,False,0.0,1.666701252896346,"(85, 140, 160)","(109, 104, 197)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
949,,,False,False,False,False,17.649158559307082,0.5,"(89, 152, 209)","(125, 125, 208)",,nenhum correto,scipy,N/A,"(2, 2, 1)",99.7
614,0.7242747750265497,26693.0,False,True,False,False,1.6508470615135167,2.2305371596339327,"(92, 134, 191)","(109, 99, 205)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
116,0.5064463684827404,22089.0,False,True,False,False,0.71875,1.811961126790528,"(100, 170, 146)","(121, 137, 183)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
513,0.48116303669749655,10235.0,False,True,True,False,0.0,2.2565179301182856,"(97, 155, 163)","(122, 116, 208)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
755,0.6363275952008346,27008.0,False,True,False,True,2.015625,0.0,"(107, 142, 149)","(113, 113, 184)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
557,0.47411970767651146,11349.0,False,True,False,False,0.5,1.231503780952377,"(95, 149, 161)","(103, 111, 201)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
978,0.5130461565538786,20300.0,False,True,True,False,0.0,0.8787673501354397,"(93, 155, 187)","(103, 109, 202)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
