IMG_ID,artery_dice,artery_dice_before_morphology,artery_dice_after_morphology,artery_dice_morphology_delta,artery_voxel_count,artery_voxel_count_before_morphology,artery_voxel_count_after_morphology,artery_segmentation_method,fc_processed_voxels,fc_effective_alpha,fc_object_seed_count,fc_candidate_voxels_final,threshold_mode,fuzzy_mask_strategy,min_threshold_hu,max_threshold_hu,lower_threshold_method,lower_threshold_percentile,threshold_voxel_count,lcc_voxel_count,image_slice_count,aorta_circle_count,aorta_detected_circle_count,aorta_interpolated_circle_count,aorta_circle_first_slice,aorta_circle_last_slice,aorta_circle_coverage,aorta_recovered_initialization,aorta_mask_voxel_count,ostia_detected,ostia_detection_status,artery_segmentation_run,segmented_with_incorrect_ostia,segmentation_skip_reason,ostia_detection_error,both_ostia_correct,both_ostia_tolerable,left_ostium_correct,right_ostium_correct,left_ostium_distance_mm,right_ostium_distance_mm,left_ostium,right_ostium,pipeline_error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile,configured_lower_threshold_method,lcc_per_slice,lcc_mode,configured_artery_segmentation_method,aorta_ostia_method,aorta_miss_count,aorta_interpolate_missed_circles
550,0.5425920133458451,0.25720053173157403,0.5425920133458451,0.285391481614271,11329,2867,11329,region_growing,,,,,normal,,-442.0,944.0,percentile,10.75,12966276,12787667,275,98,98,0,177,274,0.3563636363636364,no,143168,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.6331862610496237,"(97, 158, 200)","(113, 127, 211)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,percentile,yes,per_slice,region_growing,bilateral_thin,5,yes
631,0.7281377825618945,0.3878343556055602,0.7281377825618945,0.34030342695633437,24462,5565,24462,region_growing,,,,,normal,,-169.5,852.25,percentile,10.75,10879123,10665626,275,133,133,0,142,274,0.48363636363636364,no,341460,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.113000238656758,"(94, 132, 152)","(124, 93, 196)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,percentile,yes,per_slice,region_growing,bilateral_thin,5,yes
330,0.6720802730940313,0.3774716780877229,0.6720802730940313,0.29460859500630837,44076,10081,44076,region_growing,,,,,normal,,-490.25,748.0,percentile,10.75,10861803,10469973,275,104,104,0,171,274,0.3781818181818182,no,229838,yes,both tolerable,yes,no,,,no,yes,no,no,1.2734375,1.739843048383334,"(104, 138, 192)","(120, 114, 221)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,percentile,yes,per_slice,region_growing,bilateral_thin,5,yes
90,0.38664418946109086,0.17223505018613638,0.38664418946109086,0.21440913927495447,16859,4134,16859,region_growing,,,,,normal,,-205.5,798.75,percentile,10.75,11792461,11548796,275,131,131,0,144,274,0.4763636363636364,no,292640,yes,both tolerable,yes,no,,,no,yes,no,no,1.3203125,0.8281342128025279,"(85, 154, 150)","(112, 119, 186)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,percentile,yes,per_slice,region_growing,bilateral_thin,5,yes
608,0.0,0.0,0.0,0.0,57,3,57,region_growing,,,,,normal,,-172.25,874.146240234375,percentile,10.75,8620410,8541777,206,206,206,0,0,205,1.0,no,401237,yes,found but incorrect,yes,yes,,,no,no,no,no,16.718666946347447,32.327828584310495,"(102, 76, 101)","(62, 50, 110)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.9,percentile,yes,per_slice,region_growing,bilateral_thin,5,yes
887,0.5486754428733951,0.2478541344564696,0.5486754428733951,0.3008213084169255,16529,4819,16529,region_growing,,,,,normal,,-492.25,916.25,percentile,10.75,11740777,11428481,275,114,114,0,161,274,0.41454545454545455,no,218408,yes,both tolerable,yes,no,,,no,yes,no,no,0.7890625,0.5,"(106, 164, 191)","(127, 128, 208)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,percentile,yes,per_slice,region_growing,bilateral_thin,5,yes
