IMG_ID,artery_dice,artery_voxel_count,artery_segmentation_method,fc_processed_voxels,fc_effective_alpha,fc_object_seed_count,fc_candidate_voxels_final,threshold_mode,fuzzy_mask_strategy,fuzzy_dense_membership_threshold,min_threshold_hu,max_threshold_hu,lower_threshold_method,lower_threshold_percentile,lower_threshold_object_percentile,lower_threshold_object_center_hu,threshold_voxel_count,lcc_voxel_count,image_slice_count,aorta_circle_count,aorta_detected_circle_count,aorta_interpolated_circle_count,aorta_circle_first_slice,aorta_circle_last_slice,aorta_circle_coverage,ostia_detected,ostia_detection_status,artery_segmentation_run,segmented_with_incorrect_ostia,segmentation_skip_reason,ostia_detection_error,both_ostia_correct,both_ostia_tolerable,left_ostium_correct,right_ostium_correct,left_ostium_distance_mm,right_ostium_distance_mm,left_ostium,right_ostium,pipeline_error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile,configured_lower_threshold_method,lcc_per_slice,lcc_mode,configured_artery_segmentation_method,aorta_miss_count,aorta_out_of_tolerance_as_miss,aorta_interpolate_missed_circles
251,0.5724428582276558,22203,region_growing,,,,,normal,,,-108.0,635.5,percentile,10.75,,,9210870,9037963,206,151,148,3,55,205,0.7330097087378641,yes,both tolerable,yes,no,,,no,yes,no,no,0.8095744354916121,1.029961908617559,"(95, 147, 154)","(121, 110, 179)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
409,0.5883438289679516,21159,region_growing,,,,,normal,,,-114.75,703.5,percentile,10.75,,,11389804,11101232,263,249,239,10,14,262,0.9467680608365019,yes,both tolerable,yes,no,,,no,yes,no,no,1.703254904736168,0.5,"(94, 152, 185)","(122, 117, 221)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
134,0.5471931542863034,17706,region_growing,,,,,normal,,,-116.5,869.25,percentile,10.75,,,9198713,8983116,206,204,195,9,2,205,0.9902912621359223,yes,both tolerable,yes,no,,,no,yes,no,no,1.4237464075486943,1.967649121771016,"(83, 187, 141)","(96, 147, 153)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
822,0.0,216185,region_growing,,,,,normal,,,-108.0,796.5,percentile,10.75,,,11300146,11099248,275,275,271,4,0,274,1.0,yes,found but incorrect,yes,yes,,,no,no,no,no,55.61057408179699,78.58525441782359,"(58, 69, 85)","(46, 38, 131)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
248,0.0,9882,region_growing,,,,,normal,,,-110.5,905.75,percentile,10.75,,,9888318,9531789,275,234,222,12,41,274,0.850909090909091,yes,found but incorrect,yes,yes,,,no,no,no,no,28.77918440606205,64.2117944073799,"(79, 147, 138)","(45, 95, 165)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
907,0.7502864417568428,32090,region_growing,,,,,normal,,,-126.25,653.75,percentile,10.75,,,8749098,8572827,206,206,203,3,0,205,1.0,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,0.5,"(96, 146, 118)","(118, 98, 154)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
873,0.6558950373564963,18690,region_growing,,,,,normal,,,-117.0,897.75,percentile,10.75,,,10076361,9757123,233,187,181,6,46,232,0.8025751072961373,yes,found but incorrect,yes,yes,,,no,no,no,yes,26.795786238814678,0.0,"(153, 202, 117)","(84, 156, 169)",,one ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
376,0.48014134979096157,12087,region_growing,,,,,normal,,,-104.25,927.75,percentile,10.75,,,12564020,12203056,275,151,141,10,124,274,0.5490909090909091,yes,found but incorrect,yes,yes,,,no,no,yes,no,0.0,11.643131022195018,"(84, 196, 198)","(123, 152, 131)",,one ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
821,0.7726967313544919,25790,region_growing,,,,,normal,,,-104.5,1113.0,percentile,10.75,,,11777577,11377103,275,124,120,4,151,274,0.4509090909090909,yes,both tolerable,yes,no,,,no,yes,no,no,2.0432936225919662,1.232890721536179,"(135, 168, 171)","(150, 140, 206)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
988,0.7349655336344189,18040,region_growing,,,,,normal,,,-115.25,845.0,percentile,10.75,,,11375941,11234797,275,275,264,11,0,274,1.0,yes,both tolerable,yes,no,,,no,yes,no,no,0.72265625,1.1377451873456221,"(106, 141, 192)","(115, 116, 218)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
750,0.4296540958758455,13988,region_growing,,,,,normal,,,-109.75,969.5,percentile,10.75,,,10678025,10543001,277,210,205,5,67,276,0.7581227436823105,yes,found but incorrect,yes,yes,,,no,no,no,yes,26.55806143982287,0.0,"(119, 166, 149)","(79, 119, 80)",,one ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
459,0.0,8526,region_growing,,,,,normal,,,-100.0,815.0,percentile,10.75,,,11026678,10754977,253,253,241,12,0,252,1.0,yes,found but incorrect,yes,yes,,,no,no,no,no,29.63788823356537,inf,"(71, 147, 12)",,,no ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
