IMG_ID,artery_dice,artery_voxel_count,artery_segmentation_method,fc_processed_voxels,fc_effective_alpha,fc_object_seed_count,fc_candidate_voxels_final,threshold_mode,fuzzy_mask_strategy,fuzzy_dense_membership_threshold,min_threshold_hu,max_threshold_hu,lower_threshold_method,lower_threshold_percentile,lower_threshold_object_percentile,lower_threshold_object_center_hu,threshold_voxel_count,lcc_voxel_count,image_slice_count,aorta_circle_count,aorta_detected_circle_count,aorta_interpolated_circle_count,aorta_circle_first_slice,aorta_circle_last_slice,aorta_circle_coverage,ostia_detected,ostia_detection_status,artery_segmentation_run,segmented_with_incorrect_ostia,segmentation_skip_reason,ostia_detection_error,both_ostia_correct,both_ostia_tolerable,left_ostium_correct,right_ostium_correct,left_ostium_distance_mm,right_ostium_distance_mm,left_ostium,right_ostium,pipeline_error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile,configured_lower_threshold_method,lcc_per_slice,lcc_mode,configured_artery_segmentation_method,aorta_miss_count,aorta_out_of_tolerance_as_miss,aorta_interpolate_missed_circles
23,0.0,5685,region_growing,,,,,normal,,,-125.25,655.0,percentile,10.75,,,11354180,10297667,275,12,8,4,263,274,0.04363636363636364,yes,found but incorrect,yes,yes,,,no,no,no,no,42.691123886773234,52.51258699209685,"(89, 158, 270)","(57, 128, 270)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
553,0.0,686,region_growing,,,,,normal,,,-112.5,577.5,percentile,10.75,,,11692915,11154717,275,221,205,16,54,274,0.8036363636363636,yes,found but incorrect,yes,yes,,,no,no,no,no,19.157518453747187,20.30016828194758,"(180, 170, 59)","(119, 127, 124)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
922,0.6580551523947751,12557,region_growing,,,,,normal,,,-112.75,602.0,percentile,10.75,,,11718162,11358665,275,275,263,12,0,274,1.0,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.345667690480501,"(95, 162, 161)","(115, 127, 197)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
682,0.4724269075350606,16282,region_growing,,,,,normal,,,-115.75,852.5,percentile,10.75,,,9985741,9868144,206,178,166,12,28,205,0.8640776699029126,yes,found but incorrect,yes,yes,,,no,no,no,no,1.029961908617559,11.421939792266638,"(84, 163, 137)","(118, 117, 80)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
934,0.7444026996242966,29357,region_growing,,,,,normal,,,-84.75,1024.25,percentile,10.75,,,9938609,9500930,275,162,158,4,113,274,0.5890909090909091,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,0.5,"(86, 169, 219)","(111, 137, 246)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
737,0.454919186799572,14567,region_growing,,,,,normal,,,-45.0,686.75,percentile,10.75,,,8734725,7581259,275,275,265,10,0,274,1.0,yes,found but incorrect,yes,yes,,,no,no,yes,no,0.0,29.18600479641848,"(65, 152, 84)","(79, 101, 157)",,one ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
510,0.689694279280009,31762,region_growing,,,,,normal,,,-107.0,535.75,percentile,10.75,,,10869216,9899642,275,153,145,8,122,274,0.5563636363636364,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.1377451873456221,"(86, 155, 179)","(114, 118, 222)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
2,0.5233893968067809,14423,region_growing,,,,,normal,,,-126.25,914.5,percentile,10.75,,,11815016,11548224,275,140,135,5,135,274,0.509090909090909,yes,found but incorrect,yes,yes,,,no,no,no,no,2.6759950872584297,9.153803267375398,"(87, 155, 222)","(127, 96, 157)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
420,0.7343277761528713,23668,region_growing,,,,,normal,,,-94.75,1618.75,percentile,10.75,,,12292702,11620428,275,144,139,5,131,274,0.5236363636363637,yes,both correct,yes,no,,,yes,no,yes,yes,0.0,0.0,"(97, 159, 187)","(124, 112, 208)",,both ostia correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
881,0.6890480983677739,25108,region_growing,,,,,normal,,,-98.5,844.75,percentile,10.75,,,11482141,11099039,275,99,98,1,176,274,0.36,yes,both correct,yes,no,,,yes,no,yes,yes,0.0,0.0,"(106, 167, 185)","(123, 132, 227)",,both ostia correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
11,0.3735234537370761,20559,region_growing,,,,,normal,,,-108.0,775.75,percentile,10.75,,,11018861,10622136,275,275,272,3,0,274,1.0,yes,found but incorrect,yes,yes,,,no,no,no,no,27.003363505774608,1.4761542507713454,"(111, 186, 111)","(98, 141, 170)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
906,0.5098657536715019,14683,region_growing,,,,,normal,,,-107.5,928.75,percentile,10.75,,,9951556,9343443,275,176,169,7,99,274,0.64,yes,found but incorrect,yes,yes,,,no,no,yes,no,0.0,19.167405531642856,"(95, 157, 124)","(153, 61, 134)",,one ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
