IMG_ID,artery_dice,artery_voxel_count,artery_segmentation_method,fc_processed_voxels,fc_effective_alpha,fc_object_seed_count,fc_candidate_voxels_final,threshold_mode,fuzzy_mask_strategy,fuzzy_dense_membership_threshold,min_threshold_hu,max_threshold_hu,lower_threshold_method,lower_threshold_percentile,lower_threshold_object_percentile,lower_threshold_object_center_hu,threshold_voxel_count,lcc_voxel_count,image_slice_count,aorta_circle_count,aorta_detected_circle_count,aorta_interpolated_circle_count,aorta_circle_first_slice,aorta_circle_last_slice,aorta_circle_coverage,ostia_detected,ostia_detection_status,artery_segmentation_run,segmented_with_incorrect_ostia,segmentation_skip_reason,ostia_detection_error,both_ostia_correct,both_ostia_tolerable,left_ostium_correct,right_ostium_correct,left_ostium_distance_mm,right_ostium_distance_mm,left_ostium,right_ostium,pipeline_error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile,configured_lower_threshold_method,lcc_per_slice,lcc_mode,configured_artery_segmentation_method,aorta_miss_count,aorta_out_of_tolerance_as_miss,aorta_interpolate_missed_circles
175,0.4725614101772224,39259,region_growing,,,,,normal,,,-100.5,868.0,percentile,10.75,,,9152188,8931804,231,231,225,6,0,230,1.0,yes,both tolerable,yes,no,,,no,yes,no,no,0.9004562916672442,0.5,"(98, 197, 169)","(131, 162, 191)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
760,0.4488463292293662,19572,region_growing,,,,,normal,,,-109.25,781.75,percentile,10.75,,,10382236,9242826,275,215,203,12,60,274,0.7818181818181819,yes,found but incorrect,yes,yes,,,no,no,no,no,1.0541954870895625,11.872902775332577,"(107, 127, 225)","(135, 88, 200)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
696,0.46880169211161427,16794,region_growing,,,,,normal,,,-107.25,813.75,percentile,10.75,,,7925426,7730114,223,182,174,8,41,222,0.8161434977578476,yes,found but incorrect,yes,yes,,,no,no,yes,no,0.0,17.43564697045453,"(99, 137, 163)","(115, 101, 126)",,one ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
194,0.7988625775150211,32341,region_growing,,,,,normal,,,-96.5,1037.0,percentile,10.75,,,11605998,11192592,275,139,137,2,136,274,0.5054545454545455,yes,both tolerable,yes,no,,,no,yes,no,no,0.8095744354916121,1.345667690480501,"(89, 155, 168)","(122, 122, 211)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
305,0.6914891634520415,27481,region_growing,,,,,normal,,,-120.0,820.5,percentile,10.75,,,10230413,9719770,267,104,104,0,163,266,0.3895131086142322,yes,both tolerable,yes,no,,,no,yes,no,yes,1.8419615266408254,0.0,"(98, 162, 177)","(118, 129, 217)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
344,0.7430875229413003,34374,region_growing,,,,,normal,,,-124.25,751.25,percentile,10.75,,,11291104,9891611,275,124,123,1,151,274,0.4509090909090909,yes,both tolerable,yes,no,,,no,yes,no,yes,2.3132520947588593,0.0,"(96, 162, 175)","(115, 134, 218)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
867,0.6970653769390793,42015,region_growing,,,,,normal,,,-98.25,990.75,percentile,10.75,,,11119008,10731677,275,117,109,8,158,274,0.4254545454545455,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.8150658696940243,"(93, 158, 171)","(111, 129, 213)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
450,0.41207677138016274,10151,region_growing,,,,,normal,,,-116.0,574.0,percentile,10.75,,,11341381,11180676,275,275,266,9,0,274,1.0,yes,found but incorrect,yes,yes,,,no,no,no,no,2.293447831127092,inf,"(105, 154, 143)",,,no ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
788,0.3329608132953603,17314,region_growing,,,,,normal,,,-85.75,1089.25,percentile,10.75,,,9933652,9684427,275,275,271,4,0,274,1.0,yes,found but incorrect,yes,yes,,,no,no,no,no,0.9004562916672442,30.241106727975623,"(86, 176, 214)","(29, 154, 202)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
362,0.3327598775331681,12463,region_growing,,,,,normal,,,-115.0,1095.25,percentile,10.75,,,8072145,7548612,275,116,112,4,159,274,0.4218181818181818,yes,found but incorrect,yes,yes,,,no,no,no,no,1.546875,19.538751684353137,"(102, 164, 190)","(107, 143, 155)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
10,0.6444081410387312,33515,region_growing,,,,,normal,,,-106.75,874.0,percentile,10.75,,,10541208,9335830,275,275,268,7,0,274,1.0,yes,both tolerable,yes,no,,,no,yes,no,no,0.9943689110435825,0.5,"(91, 161, 178)","(117, 126, 211)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
605,0.7463550892492166,31059,region_growing,,,,,normal,,,-109.0,811.25,percentile,10.75,,,11655920,11412485,275,144,143,1,131,274,0.5236363636363637,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,0.5,"(90, 167, 145)","(104, 131, 183)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.8,percentile,yes,per_slice,region_growing,3,yes,yes
