IMG_ID,artery_dice,artery_voxel_count,artery_segmentation_method,fc_processed_voxels,fc_effective_alpha,fc_object_seed_count,fc_candidate_voxels_final,threshold_mode,min_threshold_hu,max_threshold_hu,lower_threshold_method,lower_threshold_percentile,lower_threshold_object_percentile,lower_threshold_object_center_hu,threshold_voxel_count,lcc_voxel_count,image_slice_count,aorta_circle_count,aorta_detected_circle_count,aorta_interpolated_circle_count,aorta_circle_first_slice,aorta_circle_last_slice,aorta_circle_coverage,ostia_detected,ostia_detection_status,artery_segmentation_run,segmented_with_incorrect_ostia,segmentation_skip_reason,ostia_detection_error,both_ostia_correct,both_ostia_tolerable,left_ostium_correct,right_ostium_correct,left_ostium_distance_mm,right_ostium_distance_mm,left_ostium,right_ostium,pipeline_error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile,configured_lower_threshold_method,lcc_per_slice,lcc_mode,configured_artery_segmentation_method,aorta_miss_count,aorta_out_of_tolerance_as_miss,aorta_interpolate_missed_circles
603,0.43772641021217873,15415,region_growing,,,,,normal,-120.75,821.0,percentile,10.9,,,7846911,7631571,206,70,70,0,136,205,0.33980582524271846,yes,found but incorrect,yes,yes,,,no,no,yes,no,0.0,27.84537235076125,"(82, 172, 169)","(103, 140, 129)",,one ostium correct,opencv,linear,"(2, 2, 1)",99.75,percentile,yes,per_slice,rg,5,no,yes
676,0.49843635380873325,8622,region_growing,,,,,normal,-112.5,899.75,percentile,10.9,,,11924517,11708645,275,144,144,0,131,274,0.5236363636363637,yes,both tolerable,yes,no,,,no,yes,no,no,1.1576348337032387,0.8916609243998318,"(77, 185, 138)","(98, 161, 185)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.75,percentile,yes,per_slice,rg,5,no,yes
44,0.4271091287191282,92056,region_growing,,,,,normal,-140.5,1023.0,percentile,10.9,,,7242366,6610012,206,101,101,0,105,205,0.49029126213592233,yes,both tolerable,yes,no,,,no,yes,no,yes,0.58984375,0.0,"(97, 131, 150)","(110, 91, 177)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.75,percentile,yes,per_slice,rg,5,no,yes
129,0.7209429296335549,28937,region_growing,,,,,normal,-106.75,887.5,percentile,10.9,,,10764134,10570134,275,125,125,0,150,274,0.45454545454545453,yes,both tolerable,yes,no,,,no,yes,no,no,2.23828125,0.5,"(96, 156, 163)","(109, 118, 201)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.75,percentile,yes,per_slice,rg,5,no,yes
518,0.7159419127086007,27849,region_growing,,,,,normal,-107.25,559.75,percentile,10.9,,,10124439,9731811,243,93,93,0,150,242,0.38271604938271603,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,0.69140625,"(108, 162, 163)","(126, 127, 193)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.75,percentile,yes,per_slice,rg,5,no,yes
793,0.7224835935393006,18449,region_growing,,,,,normal,-105.25,674.75,percentile,10.9,,,8550193,8398561,206,58,58,0,148,205,0.2815533980582524,yes,both tolerable,yes,no,,,no,yes,no,no,0.8437861682062879,2.7741306352170945,"(97, 148, 141)","(109, 116, 181)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.75,percentile,yes,per_slice,rg,5,no,yes
