IMG_ID,artery_dice,artery_dice_before_morphology,artery_dice_after_morphology,artery_dice_morphology_delta,artery_voxel_count,artery_voxel_count_before_morphology,artery_voxel_count_after_morphology,artery_segmentation_method,fc_processed_voxels,fc_effective_alpha,fc_object_seed_count,fc_candidate_voxels_final,threshold_mode,fuzzy_mask_strategy,min_threshold_hu,max_threshold_hu,lower_threshold_method,lower_threshold_percentile,threshold_voxel_count,lcc_voxel_count,image_slice_count,aorta_circle_count,aorta_detected_circle_count,aorta_interpolated_circle_count,aorta_circle_first_slice,aorta_circle_last_slice,aorta_circle_coverage,aorta_recovered_initialization,aorta_mask_voxel_count,ostia_detected,ostia_detection_status,artery_segmentation_run,segmented_with_incorrect_ostia,segmentation_skip_reason,ostia_detection_error,both_ostia_correct,both_ostia_tolerable,left_ostium_correct,right_ostium_correct,left_ostium_distance_mm,right_ostium_distance_mm,left_ostium,right_ostium,pipeline_error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile,configured_lower_threshold_method,lcc_per_slice,lcc_mode,configured_artery_segmentation_method,aorta_ostia_method,aorta_miss_count,aorta_interpolate_missed_circles
752,0.6213495917126135,0.3353386152574794,0.6213495917126135,0.2860109764551341,263274,35129,263274,region_growing,,,,,normal,,-300.0,851.0,fixed,,34496681,31554093,275,81,81,0,194,274,0.29454545454545455,no,736582,yes,both tolerable,yes,no,,,no,yes,no,yes,0.8095744354916121,0.0,"(194, 351, 210)","(233, 260, 233)",,both ostia tolerable,opencv,linear,"[1, 1, 1]",99.7,fixed,yes,per_slice,region_growing,standard,5,yes
13,0.4692956960494803,0.21984902957057006,0.4692956960494803,0.24944666647891023,126413,19129,126413,region_growing,,,,,normal,,-300.0,939.0,fixed,,49367989,48567989,241,92,92,0,149,240,0.3817427385892116,no,624072,yes,both correct,yes,no,,,yes,no,yes,yes,0.0,0.0,"(227, 352, 171)","(267, 289, 203)",,both ostia correct,opencv,linear,"[1, 1, 1]",99.7,fixed,yes,per_slice,region_growing,standard,5,yes
538,0.3419601489440323,0.1473821017452655,0.3419601489440323,0.1945780471987668,41340,8336,41340,region_growing,,,,,normal,,-300.0,586.0,fixed,,50003166,48323725,275,108,108,0,167,274,0.3927272727272727,no,946983,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,5.954822848845532,"(202, 353, 203)","(269, 260, 202)",,both ostia tolerable,opencv,linear,"[1, 1, 1]",99.7,fixed,yes,per_slice,region_growing,standard,5,yes
965,0.5710935538849767,0.3351090561865514,0.5710935538849767,0.23598449769842533,190415,26945,190415,region_growing,,,,,normal,,-300.0,660.0,fixed,,50412361,49856935,275,91,91,0,184,274,0.33090909090909093,no,616524,yes,both tolerable,yes,no,,,no,yes,no,no,0.38671875,0.38671875,"(218, 312, 181)","(212, 239, 199)",,both ostia tolerable,opencv,linear,"[1, 1, 1]",99.7,fixed,yes,per_slice,region_growing,standard,5,yes
447,0.5373181810148283,0.31414935158848767,0.5373181810148283,0.22316882942634064,142543,19934,142543,region_growing,,,,,normal,,-300.0,842.0,fixed,,46753679,46031914,245,95,95,0,150,244,0.3877551020408163,no,655906,yes,both correct,yes,no,,,yes,no,yes,yes,0.0,0.0,"(240, 373, 174)","(241, 278, 194)",,both ostia correct,opencv,linear,"[1, 1, 1]",99.7,fixed,yes,per_slice,region_growing,standard,5,yes
836,0.703194001887973,0.38764488935721814,0.703194001887973,0.31554911253075485,167044,27213,167044,region_growing,,,,,normal,,-300.0,786.0,fixed,,43496654,41338438,275,119,119,0,156,274,0.43272727272727274,no,850719,yes,both tolerable,yes,no,,,no,yes,no,yes,1.0067407394676677,0.0,"(208, 278, 174)","(256, 208, 209)",,both ostia tolerable,opencv,linear,"[1, 1, 1]",99.7,fixed,yes,per_slice,region_growing,standard,5,yes
