IMG_ID,artery_dice,artery_dice_before_morphology,artery_dice_after_morphology,artery_dice_morphology_delta,artery_voxel_count,artery_voxel_count_before_morphology,artery_voxel_count_after_morphology,artery_left_raw_voxels,artery_right_raw_voxels,fc_processed_voxels,fc_effective_alpha,fc_object_seed_count,fc_candidate_voxels_final,effective_upper_threshold_hu,threshold_voxel_count,lcc_voxel_count,image_slice_count,image_voxel_count,aorta_circle_count,aorta_detected_circle_count,aorta_interpolated_circle_count,aorta_circle_first_slice,aorta_circle_last_slice,aorta_circle_coverage,aorta_circle_radius_min_px,aorta_circle_radius_max_px,aorta_circle_radius_mean_px,aorta_circle_radius_median_px,aorta_circle_radius_std_px,aorta_circle_radius_p10_px,aorta_circle_radius_p90_px,aorta_circle_radius_min_mm,aorta_circle_radius_max_mm,aorta_circle_radius_mean_mm,aorta_circle_radius_median_mm,aorta_circle_radius_std_mm,aorta_circle_radius_p10_mm,aorta_circle_radius_p90_mm,aorta_detected_circle_radius_median_mm,aorta_interpolated_circle_radius_median_mm,aorta_circle_radius_first_mm,aorta_circle_radius_last_mm,aorta_circle_radius_max_step_change_mm,aorta_circle_radius_p90_step_change_mm,aorta_circle_mean_hough_accumulator,aorta_circle_lower_radius_bound_fraction,aorta_circle_upper_radius_bound_fraction,aorta_circle_filter_applied,aorta_circle_original_count,aorta_circle_used_count,aorta_circle_filter_synthetic_tail_count,aorta_circle_filter_trimmed_tail_count,aorta_circle_filter_trim_start_slice,aorta_circle_filter_detected_tail_start_slice,aorta_circle_filter_original_coverage,aorta_circle_filter_used_coverage,aorta_circle_filter_reason,aorta_mask_voxel_count,aorta_segmented_slice_count,aorta_voxels_per_segmented_slice,aorta_volume_fraction,aorta_level_set_initial_voxel_count,aorta_level_set_raw_voxel_count,aorta_level_set_initial_volume_fraction,aorta_level_set_raw_volume_fraction,aorta_level_set_iterations_used,aorta_level_set_circle_fill_q25,aorta_level_set_circle_area_ratio_p90,aorta_slice_area_jump_p95,aorta_segmentation_feedback,ostia_detected,ostia_detection_status,artery_segmentation_run,segmented_with_incorrect_ostia,segmentation_skip_reason,ostia_detection_error,both_ostia_correct,both_ostia_tolerable,left_ostium_correct,right_ostium_correct,left_ostium_distance_mm,right_ostium_distance_mm,left_ostium,right_ostium,pipeline_error,status
330,0.1741403413560125,0.148355041701209,0.1741403413560125,0.0257852996548035,448436,45901,448436,,,,,,,696.0,41819612,40688009,275,,97,97,0,178,274,0.3527272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038840,,,,,,,,,,,,,yes,found_but_wrong,yes,yes,,,no,no,no,no,1.4046336739722,7.772094978682776,"(216, 280, 197)","(315, 190, 224)",,none_correct
90,0.6587702282931593,0.3293773003830842,0.6587702282931593,0.3293929279100751,214356,32133,214356,,,,,,,695.0,47662621,46583971,275,,135,135,0,140,274,0.4909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165013,,,,,,,,,,,,,yes,both_tolerable,yes,no,,,no,yes,yes,no,0.0,0.5991256701256554,"(170, 319, 154)","(225, 237, 185)",,both_tolerable
608,0.6257092804178006,0.3777061832858331,0.6257092804178006,0.2480030971319674,183046,23745,183046,,,,,,,689.0,34989847,34619031,206,,88,88,0,118,205,0.4271844660194174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774319,,,,,,,,,,,,,yes,both_tolerable,yes,no,,,no,yes,no,yes,2.295722101174337,0.0,"(188, 251, 141)","(197, 157, 174)",,both_tolerable
887,0.5359976612328762,0.2635264823364631,0.5359976612328762,0.272471178896413,110400,21753,110400,,,,,,,744.0,44671035,43369831,275,,114,114,0,161,274,0.4145454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898827,,,,,,,,,,,,,yes,both_correct,yes,no,,,yes,no,yes,yes,0.0,0.0,"(210, 339, 185)","(263, 255, 209)",,both_correct
175,0.4296994784029105,0.2516618056026589,0.4296994784029105,0.1780376728002516,173576,22155,173576,,,,,,,809.0,39971414,39175224,231,,90,90,0,141,230,0.3896103896103896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821448,,,,,,,,,,,,,yes,both_tolerable,yes,no,,,no,yes,no,no,1.0067407394676675,0.869921524191667,"(203, 396, 169)","(259, 320, 190)",,both_tolerable
760,0.4545621264348457,0.19036212928236,0.4545621264348457,0.2641999971524857,125046,16502,125046,,,,,,,724.0,45294651,41943669,275,,102,102,0,173,274,0.3709090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1889250,,,,,,,,,,,,,yes,found_but_wrong,yes,yes,,,no,no,yes,no,0.0,46.12223960659462,"(218, 253, 229)","(115, 161, 188)",,one_correct
696,0.578947091367539,0.2795595578863793,0.578947091367539,0.2993875334811596,109189,14942,109189,,,,,,,800.0,34276383,33308173,223,,62,62,0,161,222,0.2780269058295964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474199,,,,,,,,,,,,,yes,both_tolerable,yes,no,,,no,yes,no,no,1.029961908617559,0.869921524191667,"(209, 274, 164)","(246, 206, 196)",,both_tolerable
194,0.7070629392669167,0.3929438142970192,0.7070629392669167,0.3141191249698974,196904,31254,196904,,,,,,,959.0,50755279,49609658,275,,120,120,0,155,274,0.4363636363636363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179898,,,,,,,,,,,,,yes,both_tolerable,yes,no,,,no,yes,no,no,2.7546188406520766,2.449499865495904,"(193, 321, 171)","(241, 240, 209)",,both_tolerable
305,0.6134525709791169,0.3447071384990848,0.6134525709791169,0.2687454324800321,197200,25731,197200,,,,,,,733.0,45063204,44149316,267,,104,104,0,163,266,0.3895131086142322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620553,,,,,,,,,,,,,yes,both_tolerable,yes,no,,,no,yes,no,yes,1.16015625,0.0,"(196, 330, 180)","(248, 250, 217)",,both_tolerable
344,0.4661624875144313,0.2102234281769655,0.4661624875144313,0.2559390593374658,101747,16791,101747,,,,,,,680.0,49309886,43886005,275,,123,123,0,152,274,0.4472727272727272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257857,,,,,,,,,,,,,yes,found_but_wrong,yes,yes,,,no,no,no,no,2.3392306688461297,30.35044062638664,"(202, 326, 181)","(208, 226, 159)",,none_correct
